video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
B7AjF4of300,18.08.03,"Why It's Almost Impossible to Do a Quintuple Jump | WIRED","WIRED",17,2018-02-09T17:00:59.000Z,"big air snowboard"|"figure skating"|"gold medal"|"innovation"|"olympics"|"olympics 2018"|"science and technology"|"skater"|"skating"|"snowboarding"|"sports"|"winter olympics"|"olympians"|"quad cork"|"big air"|"andri ragettli"|"alexa knierim"|"chris knierim"|"nathan chen"|"billy morgan snowboarder"|"skaters"|"alexa scimeca"|"knierims"|"quad cork 1080"|"ski jump"|"ski jumper"|"nathan chen spin"|"ice skating spin"|"quads"|"quintuple jump"|"spinning"|"spins"|"almost impossible"|"wired"|"wired.com",1762973,22846,827,1241,https://i.ytimg.com/vi/B7AjF4of300/default.jpg,False,False,False,"At this year's Winter Olympics in Pyeongchang, we may see quad corks in Big Air Snowboarding or in Freestyle Skiing -- and we'll see quad twists and quad jumps in Figure Skating. But have we reached the limit of what's possible? To do a quad, a skater's got less than a second to turn their body four times in the air. WIRED's Robbie Gonzalez set out to find out why five...is almost impossible. \n\nStill haven’t subscribed to WIRED on YouTube? ►► http://wrd.cm/15fP7B7 
\n
\n
\nABOUT WIRED
\nWIRED is where tomorrow is realized. Through thought-provoking stories and videos, WIRED explores the future of business, innovation, and culture.\n\nWhy It's Almost Impossible to Do a Quintuple Jump | WIRED"
EC5UCCnk59c,18.09.03,"PSG 1-2 Real Madrid | RONALDO & HIS TEAMMATES IN THE DRESSING ROOM: Celebrations","Real Madrid C.F.",17,2018-03-07T00:07:16.000Z,"Real Madrid C.F."|"Real Madrid"|"Real"|"Madrid"|"Cristiano Ronaldo"|"Cristiano"|"Ronaldo"|"CR7"|"Zinedine Zidane"|"Zidane"|"PSG"|"Paris Saint-Germain F.C."|"Champions League"|"UCL"|"Paris",1167203,23956,626,1261,https://i.ytimg.com/vi/EC5UCCnk59c/default.jpg,False,False,False,"See how the Real Madrid players celebrated in the dressing room after the 2-1 Champions League win against PSG in Paris! Cristiano Ronaldo and Casemiro scored for the defending European champions.\n\nSUBSCRIBE 🎥 \nYOUTUBE: https://www.youtube.com/subscription_center?add_user=realmadridcf\n\nFOLLOW US 📱\nFACEBOOK: http://facebook.com/realmadrid\nINSTAGRAM: https://instagram.com/realmadrid\nTWITTER: http://twitter.com/realmadrid\nSNAPCHAT: http://snapchat.com/add/realmadrid"
wLl4ONpfbw8,18.09.03,"The MMA Hour: Episode 424 (w/ GSP, Cyborg, Ortega, O'Malley, Dern, Mousasi, more)","MMAFightingonSBN",17,2018-03-06T00:02:13.000Z,"mma fighting"|"mixed martial arts"|"martial arts"|"ultimate fighting championship"|"combat sports"|"combat tv"|"ufc"|"mma"|"Georges St-Pierre"|"Cris Cyborg"|"Brian Ortega"|"Sean O'Malley"|"Mackenzie Dern"|"Gegard Mousasi"|"Holly Holm"|"Luke Rockhold"|"Jon Fitch"|"Darrion Caldwell"|"Nick Newell"|"Mike Goldberg"|"ariel helwani",126797,1237,152,322,https://i.ytimg.com/vi/wLl4ONpfbw8/default.jpg,False,False,False,"1 p.m. ET -- We'll recap the week that was in MMA, including UFC 222.\n\n1:25 p.m. -- Sean O'Malley will look back at his win over Andre Soukhamthath at UFC 222.\n\n1:45 p.m. -- Brian Ortega will discuss his win over Frankie Edgar at UFC 222.\n\n2:05 p.m. -- Holly Holm will talk about the UFC 222 main event and discuss what's next for her.\n\n2:25 p.m. -- Jon Fitch will talk about signing with Bellator MMA and his debut in May against Paul Daley.\n\n2:45 p.m. -- Gegard Mousasi will preview his Bellator 200 fight against Rafael Carvalho.\n\n3:05 p.m. -- Georges St-Pierre will update us on his health status and fighting future.\n\n3:30 p.m. -- Luke Rockhold will look back at his loss to Yoel Romero, ahead to what's next for him and talk about his new Ralph Lauren campaign.\n\n3:50 p.m. -- Bellator bantamweight champion Darrion Caldwell will recap his win over Leandro Higo on Friday.\n\n4:10 p.m. -- Nick Newell will talk about why he's coming out of retirement to fight at LFA 35 this weekend.\n\n4:30 p.m. -- Mackenzie Dern will recap her victorious UFC debut against Ashley Yoder.\n\n4:50 p.m. -- Cris Cyborg will talk about her win over Yana Kunitskaya at UFC 222 and what's next for her.\n\n5:10 p.m. -- Mike Goldberg will talk about the passing of long-time UFC producer Bruce Connal.\n\n5:30 p.m. -- The MMA (After) Hour will air exclusively on Twitter. We’ll showcase Ric's Picks and answer your questions sent via the hashtag #themmahour. \n\nSubscribe: http://goo.gl/dYpsgH\n\nCheck out our full video catalog: http://goo.gl/u8VvLi\nVisit our playlists: http://goo.gl/eFhsvM\nLike MMAF on Facebook: http://goo.gl/uhdg7Z\nFollow on Twitter: http://goo.gl/nOATUI\nRead More: http://www.mmafighting.com\n\nMMA Fighting is your home for exclusive interviews, live shows, and more for one of the world's fastest-growing sports. Get latest news and more here: http://www.mmafighting.com"
CdE2zc4qsDs,18.09.03,"UFC 222: Sean O'Malley Octagon Interview","UFC - Ultimate Fighting Championship",17,2018-03-04T05:08:36.000Z,"ufc"|"222"|"sean"|"omalley"|"octagon"|"interview"|"joe"|"rogan"|"mma"|"ultimate fighting championship",734628,6401,278,1368,https://i.ytimg.com/vi/CdE2zc4qsDs/default.jpg,False,False,False,"Hear from Sean O'Malley inside of the Octagon after improving to 2-0 in the UFC at UFC 222.\n\nSubscribe to get all the latest UFC content: http://bit.ly/2uJRzRR\n\nExperience UFC live with UFC FIGHT PASS, the digital subscription service of the UFC. To start your 7-day free trial, visit http://www.ufc.tv/packages\n\nTo order UFC Pay-Per-Views, visit http://www.ufc.tv/events \n\nConnect with UFC online and on Social:\nWebsite: http://www.ufc.com\nTwitter: http://www.twitter.com/ufc\nFacebook: http://www.facebook.com/ufc\nInstagram: http://www.instagram.com/ufc\nSnapchat: UFC\nPeriscope: http://Periscope.tv/ufc\n\nConnect with UFC FIGHT PASS on Social:\nTwitter: http://www.twitter.com/ufcfightpass\nFacebook: http://www.facebook.com/ufcfightpass\nInstagram: http://www.instagram.com/ufcfightpass"
gx3S73InQ04,18.09.03,"James Harden's NASTY Crossover Caps Off His Monster 1st Quarter | February 28, 2018","NBA",17,2018-03-01T05:00:41.000Z,"nba"|"highlights"|"basketball"|"plays"|"amazing"|"sports"|"hoops"|"finals"|"games"|"game"|"james"|"harden"|"the"|"beard"|"houston"|"rockets"|"l.a."|"clippers"|"la"|"handle"|"handles"|"handler"|"ball"|"handling"|"crossover"|"crossed"|"up"|"em"|"ankle"|"breaker"|"breaking"|"ankles"|"street"|"dribble"|"top"|"play"|"nasty"|"monster"|"move"|"moves"|"all-star"|"crosses",930427,8538,373,1245,https://i.ytimg.com/vi/gx3S73InQ04/default.jpg,False,False,False,"Check out James Harden's nasty crossover move against the L.A. Clippers, capping off a monster first quarter for the Houston Rockets all-star!\n\nSubscribe to the NBA: http://bit.ly/2rCglzY\n\nFor news, stories, highlights and more, go to our official website at http://www.nba.com\n\nGet NBA LEAGUE PASS: http://www.nba.com/leaguepass"
gWV7JIxFcbY,18.09.03,"Cena vs. Styles - If Cena wins, he's in WWE Title match at Fastlane: SmackDown LIVE, Feb. 28, 2017","WWE",17,2018-02-28T04:51:52.000Z,"wwe"|"world wrestling entertainment"|"wrestling"|"wrestler"|"wrestle"|"superstars"|"कुश्ती"|"पहलवान"|"डब्लू डब्लू ई"|"मैच"|"सुपरस्टार"|"व्यावसायिक कुश्ती"|"مصارعه"|"SmackDown"|"John Cena"|"AJ Styles"|"Dolph Ziggler"|"Kevin Owens"|"Sami Zayn"|"Baron Corbin"|"sp:ty=high"|"sp:st=wrestling"|"sp:scp=athlete_in_match"|"sp:dt=2018-02-27T20:00:00-04:00"|"sp:ev=wwe-smack"|"sp:ath=wwe-ajst"|"sp:ath=wwe-jonce"|"smackdown live"|"styles"|"cena"|"#sdlive"|"aj"|"wwe title"|"main event"|"wwe championship",2452211,39173,2229,4935,https://i.ytimg.com/vi/gWV7JIxFcbY/default.jpg,False,False,False,"To earn his way into the WWE Title Match at WWE Fastlane and get back on the Road to WrestleMania, John Cena must defeat WWE Champion AJ Styles.\nGet your first month of WWE Network for FREE: http://wwenetwork.com
\nSubscribe to WWE on YouTube: http://bit.ly/1i64OdT
\nVisit WWE.com: http://goo.gl/akf0J4
\nMust-See WWE videos on YouTube: https://goo.gl/QmhBof"
AeVJATwE2N0,18.09.03,"Tyron Woodley: I Believe Jon Jones, He Ain't a Cheater | The Hollywood Beatdown","TMZSports",17,2018-03-02T22:07:12.000Z,"TMZ"|"TMZ Sports"|"TMZ Sports Channel"|"Celebrity"|"Sports"|"Athletes"|"TMZ News"|"Famous"|"Hall of Fame"|"Sports News"|"Tyron Woodley"|"tyron woodley ufc"|"tyron woodley vs"|"ufc"|"ufc fight"|"mma"|"mma fight"|"tyron woodley interview"|"jon jones"|"jon jones interview"|"jon jones highlights"|"jon jones vs"|"jon jones csac"|"mike tyson"|"mike tyson interview"|"mike tyson training"|"deaontay wilder"|"wilder vs ortiz"|"ortiz vs wilder"|"ortiz interview"|"wilder interview"|"mma champion"|"tmz 2018"|"tmz 2017",49650,413,92,136,https://i.ytimg.com/vi/AeVJATwE2N0/default.jpg,False,False,False,"#ad Every Friday on TMZ Sports UFC Welterweight Champion Tyron The Chosen One Woodley dishes on his favorite stories in the world of Hollywood and Sports. Hear what Tyron is FIRED UP about, who he wants to PUNCH IN THE FACE, and his honest take on a story we like to call On The Real, Though.\n\nSUBSCRIBE -- http://po.st/TMZSportsSubscribe\n\nAbout TMZ Sports:\nSome of the best stories in sports have been off the field and we’re reporting on athletes from NFL, NBA, UFC, WWE, MLB and more!  \n\nSubscribe to TMZ Sports on YouTube for the latest news, exclusive interviews, clips from TMZ Sports on FS1 and videos of your favorite athletes and celebs. \n\nNeed More TMZ?\nTMZ Sports Website: http://po.st/TMZSportsWebsite\nLIKE TMZ Sports on Facebook!http://po.st/TMZSportsLike\nFOLLOW TMZ on Twitter! http://po.st/TMZFollow\nFOLLOW TMZ on Instagram! http://po.st/TMZInsta\nTMZ on TV & TMZ Sports on FS1 Tune In Info: http://po.st/TMZOnAir\nTMZ is on iOS! http://po.st/TMZiOS\nTMZ is on Android! http://po.st/TMZonAndroid\n\nGot a Tip?\nContact TMZ: http://po.st/TMZTip\n\nCheck out TMZ, TMZ Live, and toofab!\nTMZ: http://po.st/TMZWebsite\nSubscribe! TMZ: http://po.st/TMZSubscribe\nTMZ Live: http://po.st/TMZLiveWebsite\nSubscribe! TMZ Live: http://po.st/TMZLiveSubscribe\nToofab: http://po.st/toofabWebsite\nSubscribe! toofab: http://po.st/toofabSubscribe\n\nhttps://www.youtube.com/c/tmzsports"
Vm4Xn5vjqRA,18.09.03,"CRISTIANO RONALDO E FRED, O GRANDE ENCONTRO","Desimpedidos",17,2018-02-25T21:59:30.000Z,"desimpedidos"|"bolivia"|"fred boiola"|"futebol humor"|"futebol comedia"|"engraçado"|"futebol"|"zueira"|"gol"|"golaço"|"tricks"|"soccer"|"mitagem"|"dibre"|"drible"|"time"|"disimpedidos"|"disimpididos"|"desimpididos"|"Cristiano Ronaldo"|"CR7"|"CR7 da vida Real",7633405,1233257,5971,89054,https://i.ytimg.com/vi/Vm4Xn5vjqRA/default.jpg,False,False,False,"CHEGOU O DIA! Agora é o momento do nosso menino brilhar. Clear levou o Fred para realizar o seu sonho de CONHECER O CRISTIANO RONALDO! Então, vai fazendo a pipoca, esquentando o café, que a mitagem vai começar! #ClearCR7Fred\n\nEste é o canal Desimpedidos. Pra quem ama futebol e zueira sem  limites, aqui  seu time é pequeno, o Paulo Baier é deus e o Cristiano Ronaldo é só mais um. \n\nCONTATO: contato@desimpedidos.com.br / imprensa@nwb.com.br"
V5cOvyDpWfM,18.09.03,"Fergie Performs The U.S. National Anthem / 2018 NBA All-Star Game","MLG Highlights",17,2018-02-19T01:37:11.000Z,"mlg highlights"|"mlg"|"basketball"|"highlights"|"sports"|"plays"|"nba"|"game"|"team"|"nba highlights"|"game highlights"|"team lebron"|"team stephen"|"lebron"|"stephen"|"all star game"|"nba all star game"|"team stephen vs team lebron"|"team lebron vs team stephen"|"team lebron vs team stephen full game highlights"|"team stephen vs team lebron highlights"|"Fergie"|"Fergie Performs The U S National Anthem",22168814,65072,187086,69147,https://i.ytimg.com/vi/V5cOvyDpWfM/default.jpg,False,False,False,"🏀Fergie Performs The U.S. National Anthem / 2018 NBA All-Star Game\n\n👍Follow Us on Twitter: https://twitter.com/stayhls\n\n👍Like Us on Facebook: https://www.facebook.com/stayhls\n\n👀Subscribe To Me On Social Networks To Keep Up To Date With Updates On My Channel :)\n\n⚠️Disclaimer:\n➡️ Monetization is disabled.\n➡️ Companies that claim rights to my videos are entitled to the \nmonetisations and will earn a profit from my videos if they \ndecide to monetize them. This is not my decision.\n➡️ If you want the video removed, I'd appreciate if you request the\nvideo to be globally blocked or muted, since it's hassle to deal \nwith copyright strikes.\n\n📕Copyright Disclaimer Under Section 107 of the Copyright Act 1976,\nallowance is made for fair use for purposes such as criticism,\ncomment, news reporting, teaching, scholarship, and research.\nFair use is a use permitted by copyright statute that might otherwise be infringing.\nNon-profit, educational or personal use tips the balance in favor of fair use."
AcZBI8UaMso,18.09.03,"Why Luka Doncic is the new No. 1 overall NBA draft pick | SportsCenter | ESPN","ESPN",17,2018-02-20T18:07:55.000Z,"espn"|"espn live"|"why"|"luka"|"doncic"|"is"|"the"|"new"|"No. 1"|"overall"|"nba"|"draft"|"pick"|"real madrdid"|"madrdid doncic"|"rm doncic"|"luka doncic"|"euroleague"|"slovenia"|"luka doncic highlights"|"doncic highlights"|"luka doncic nba draft"|"luka doncic real madrid"|"luka doncic eurobasket 2017"|"doncic nba draft"|"luka doncic nba"|"2018 nba draft prediction"|"2018 nba draft doncic"|"nba mock draft 2018"|"doncic lebron james"|"luka doncic mixtape"|"luka doncic best plays"|"luka dončić"|"doncic draftexpress",398797,2358,152,1690,https://i.ytimg.com/vi/AcZBI8UaMso/default.jpg,False,False,False,"Fran Fraschilla joins SportsCenter to break down why international Real Madrid player Luka Doncic is projected as the No. 1 overall draft pick in the NBA draft. \n\n✔ Subscribe to ESPN on YouTube: http://es.pn/SUBSCRIBEtoYOUTUBE\n✔ Watch Latest Episodes on WatchESPN: http://es.pn/LatestEpisodes\n✔ Watch ESPN on YouTube TV: http://es.pn/YouTubeTV\n\nGet more ESPN on YouTube:\n► First Take: http://es.pn/FirstTakeonYouTube\n► SC6 with Michael & Jemele: http://es.pn/SC6onYouTube\n► SportsCenter with SVP: http://es/pn/SVPonYouTube\n\nESPN on Social Media:\n► Follow on Twitter: http://www.twitter.com/espn\n► Like on Facebook: http://www.facebook.com/espn\n► Follow on Instagram: http://www.instagram.com/espn\n\nVisit ESPN on YouTube to get up-to-the-minute sports news coverage, scores, highlights and commentary for NFL, NHL, MLB, NBA, College Football, NCAA Basketball, soccer and more. \n\nMore on ESPN.com: http://www.espn.com"
HtNWc1AIU20,18.09.03,"Kevin Durant x LeBron James x Cari Champion | ROLLING WITH THE CHAMPION","UNINTERRUPTED",17,2018-02-15T15:00:06.000Z,"UNINTERRUPTED"|"lebron james"|"kevin durant"|"cari champion"|"cleveland cavaliers"|"cavs nation"|"golden state warriors"|"KD"|"rolling with the champion"|"uber"|"akron"|"nba all-star weekend 2018"|"nba all-star"|"los angeles"|"social injustice"|"social activism"|"politics"|"trump"|"donald trump"|"you bum"|"basketball"|"national basketball association"|"nba"|"nba all-star game"|"cavs vs warriors",1453796,33550,626,5466,https://i.ytimg.com/vi/HtNWc1AIU20/default.jpg,False,False,False,"LeBron James and Kevin Durant join Cari Champion for the Uber ride of a lifetime in Akron, Ohio to discuss NBA All-Star Weekend 2018 goals, the pressures of being a top athlete, social injustice and the current climate in politics.\n\n#RollingWithTheChampion\n\nStay connected with UNINTERRUPTED at:\nhttps://instagram.com/uninterrupted\nhttps://twitter.com/uninterrupted\nhttps://facebook.com/uninterrupted\nhttps://www.snapchat.com/add/uninterrupted\n\nSubscribe to the UNINTERRUPTED newsletter here: http://uninterrupted.com/signup\n\nFollow Cari Champion:\nhttps://www.twitter.com/CariChampion\nhttps://www.instagram.com/CariChampion\n\nhttp://www.youtube.com/uninterrupted\nCari Champion x LeBron James x Kevin Durant | ROLLING WITH THE CHAMPION"
n0j_CX1S2es,18.09.03,"NOTHING BEATS A LONDONER","Nike",17,2018-02-09T13:53:22.000Z,"Nike"|"Just Do It"|"london"|"ldnr"|"nothing beats a londoner"|"sport"|"football"|"running"|"basketball"|"swimming"|"training"|"boxing"|"dance"|"skateboarding"|"tennis"|"skepta"|"giggs"|"jhus"|"kane"|"hazard"|"mo farah"|"rio ferdinand"|"steph houghton"|"jorja smith",8535692,88821,6154,17924,https://i.ytimg.com/vi/n0j_CX1S2es/default.jpg,False,False,False,"Welcome to London. Home of the unbeatable. #LDNR \n \nShow us you’re a Londoner at https://nike.com/london"
B7AjF4of300,18.09.03,"Why It's Almost Impossible to Do a Quintuple Jump | WIRED","WIRED",17,2018-02-09T17:00:59.000Z,"big air snowboard"|"figure skating"|"gold medal"|"innovation"|"olympics"|"olympics 2018"|"science and technology"|"skater"|"skating"|"snowboarding"|"sports"|"winter olympics"|"olympians"|"quad cork"|"big air"|"andri ragettli"|"alexa knierim"|"chris knierim"|"nathan chen"|"billy morgan snowboarder"|"skaters"|"alexa scimeca"|"knierims"|"quad cork 1080"|"ski jump"|"ski jumper"|"nathan chen spin"|"ice skating spin"|"quads"|"quintuple jump"|"spinning"|"spins"|"almost impossible"|"wired"|"wired.com",1771206,22936,833,1240,https://i.ytimg.com/vi/B7AjF4of300/default.jpg,False,False,False,"At this year's Winter Olympics in Pyeongchang, we may see quad corks in Big Air Snowboarding or in Freestyle Skiing -- and we'll see quad twists and quad jumps in Figure Skating. But have we reached the limit of what's possible? To do a quad, a skater's got less than a second to turn their body four times in the air. WIRED's Robbie Gonzalez set out to find out why five...is almost impossible. \n\nStill haven’t subscribed to WIRED on YouTube? ►► http://wrd.cm/15fP7B7 
\n
\n
\nABOUT WIRED
\nWIRED is where tomorrow is realized. Through thought-provoking stories and videos, WIRED explores the future of business, innovation, and culture.\n\nWhy It's Almost Impossible to Do a Quintuple Jump | WIRED"
HMvx0NbQ-Y0,18.10.03,"Tyron Woodley Says He's Training Floyd Mayweather For His UFC Debut | The Hollywood Beatdown","TMZSports",17,2018-03-09T15:24:33.000Z,"TMZ"|"TMZ Sports"|"TMZ Sports Channel"|"Celebrity"|"Sports"|"Athletes"|"TMZ News"|"Famous"|"Hall of Fame"|"Sports News"|"tekashi69 fight"|"floyd mayweather"|"floyd mayweather ufc"|"floyd mayweather mma"|"mayweather vs mcgregor"|"mayweather vs mcgregor 2"|"mayweather ufc"|"mcgregor next fight"|"conor mcgregor"|"tyron woodley"|"tekashi69 lax fight"|"tekashi 69 lax fight video"|"tyron woodley interview"|"tyron woodley highlights"|"ufc"|"ufc fight"|"mma"|"mma fight"|"the hollywood beatdown",67549,840,151,686,https://i.ytimg.com/vi/HMvx0NbQ-Y0/default.jpg,False,False,False,"An all new Hollywood Beatdown with a major news update! Tyron Woodley also breaks down the Canelo Alvarez failed drug test and a special double punch this week, as Blac Chyna and Tekashi69 get the right hook. \n\nEvery Friday on TMZ Sports UFC Welterweight Champion Tyron The Chosen One Woodley dishes on his favorite stories in the world of Hollywood and Sports. Hear what Tyron is FIRED UP about, who he wants to PUNCH IN THE FACE, and his honest take on a story we like to call On The Real, Though.\n\nSUBSCRIBE -- http://po.st/TMZSportsSubscribe\n\nAbout TMZ Sports:\nSome of the best stories in sports have been off the field and we’re reporting on athletes from NFL, NBA, UFC, WWE, MLB and more!  \n\nSubscribe to TMZ Sports on YouTube for the latest news, exclusive interviews, clips from TMZ Sports on FS1 and videos of your favorite athletes and celebs. \n\nNeed More TMZ?\nTMZ Sports Website: http://po.st/TMZSportsWebsite\nLIKE TMZ Sports on Facebook!http://po.st/TMZSportsLike\nFOLLOW TMZ on Twitter! http://po.st/TMZFollow\nFOLLOW TMZ on Instagram! http://po.st/TMZInsta\nTMZ on TV & TMZ Sports on FS1 Tune In Info: http://po.st/TMZOnAir\nTMZ is on iOS! http://po.st/TMZiOS\nTMZ is on Android! http://po.st/TMZonAndroid\n\nGot a Tip?\nContact TMZ: http://po.st/TMZTip\n\nCheck out TMZ, TMZ Live, and toofab!\nTMZ: http://po.st/TMZWebsite\nSubscribe! TMZ: http://po.st/TMZSubscribe\nTMZ Live: http://po.st/TMZLiveWebsite\nSubscribe! TMZ Live: http://po.st/TMZLiveSubscribe\nToofab: http://po.st/toofabWebsite\nSubscribe! toofab: http://po.st/toofabSubscribe\n\nhttps://www.youtube.com/c/tmzsports"
