title,trending_date,sumDay,id
[MV] 마마무(MAMAMOO) - 별이 빛나는 밤(Starry night),"['18.09.03', '18.10.03', '18.11.03', '18.12.03', '18.13.03', '18.14.03', '18.15.03', '18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03', '18.21.03', '18.22.03', '18.23.03', '18.24.03', '18.25.03', '18.26.03', '18.27.03', '18.28.03', '18.29.03', '18.30.03', '18.31.03', '18.01.04', '18.02.04', '18.03.04', '18.04.04', '18.05.04', '18.06.04', '18.07.04']",30,10
[MV] 몬스타엑스(MONSTA X) - DRAMARAMA,"['17.14.11', '17.15.11', '17.16.11', '17.17.11', '17.18.11', '17.19.11']",6,10
[MV] 몬스타엑스(MONSTA X) - JEALOUSY,"['18.14.04', '18.15.04', '18.16.04', '18.17.04', '18.18.04', '18.19.04', '18.20.04', '18.21.04', '18.22.04', '18.23.04', '18.24.04', '18.25.04', '18.26.04', '18.27.04', '18.28.04', '18.29.04', '18.30.04', '18.01.05']",18,10
[MV] 소유(SOYOU) - 기우는 밤(The Night),"['17.16.12', '17.17.12', '17.18.12', '17.19.12', '17.20.12', '17.21.12', '17.22.12', '17.23.12', '17.24.12', '17.25.12', '17.26.12', '17.27.12']",12,10
[OFFICIAL VIDEO] Deck The Halls - Pentatonix,"['17.29.11', '17.30.11', '17.01.12', '17.02.12', '17.03.12', '17.04.12', '17.05.12', '17.06.12', '17.07.12', '17.08.12', '17.09.12']",11,10
[OFFICIAL VIDEO] HAVANA - PENTATONIX,"['18.24.02', '18.25.02', '18.26.02', '18.27.02', '18.28.02', '18.01.03', '18.02.03', '18.03.03', '18.04.03', '18.05.03', '18.06.03', '18.07.03', '18.08.03', '18.09.03']",14,10
[OFFICIAL VIDEO] Havana - Pentatonix,"['18.10.03', '18.11.03', '18.12.03', '18.13.03', '18.14.03', '18.15.03', '18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03', '18.21.03', '18.22.03', '18.23.03', '18.24.03', '18.25.03', '18.26.03', '18.27.03', '18.28.03', '18.29.03', '18.30.03', '18.31.03', '18.01.04']",23,10
[OFFICIAL VIDEO] How Great Thou Art - Pentatonix featuring Jennifer Hudson,"['17.22.11', '17.23.11', '17.24.11', '17.25.11', '17.26.11', '17.27.11', '17.28.11']",7,10
[OFFICIAL VIDEO] New Rules x Are You That Somebody? - Pentatonix,"['18.14.04', '18.15.04']",2,10
[SPECIAL VIDEO] NU'EST W(뉴이스트W) & SEVENTEEN(세븐틴) - HEAVEN,"['17.29.12', '17.30.12', '17.31.12', '18.01.01', '18.02.01', '18.03.01', '18.04.01', '18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01', '18.12.01']",13,10
[STATION] NCT U '텐데... (Timeless)' Live Video,['18.13.01'],1,10
[STATION] SMTOWN 'Dear My Family (Live Concert Ver.)' MV,"['18.01.01', '18.02.01', '18.03.01', '18.04.01', '18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01', '18.12.01']",10,10
[STATION] Siedah Garrett X 보아 (BoA) 'Man in the Mirror (LIVE)' Live Performance,"['18.18.01', '18.19.01', '18.20.01', '18.21.01', '18.22.01', '18.23.01']",6,10
[STATION] TEN 텐 'New Heroes' MV,['18.07.04'],1,10
[몬채널][S] 몬스타엑스(MONSTA X) - 그놈의 크리스마스 (Lonely Christmas),"['17.26.12', '17.27.12', '17.28.12', '17.29.12', '17.30.12', '17.31.12', '18.01.01', '18.02.01', '18.03.01', '18.04.01', '18.05.01']",11,10
alt-J - Pleader (Official Video),"['17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11', '17.25.11', '17.26.11', '17.27.11', '17.28.11']",12,10
bitter content - original song feat. Dom Fera || dodie,"['18.27.01', '18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.02.02', '18.03.02', '18.04.02', '18.05.02', '18.06.02', '18.07.02', '18.08.02', '18.09.02', '18.10.02', '18.11.02', '18.12.02', '18.13.02', '18.14.02', '18.15.02', '18.16.02', '18.17.02', '18.18.02']",23,10
björk: blissing me,"['17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11', '17.25.11', '17.26.11', '17.27.11', '17.28.11', '17.29.11']",13,10
björk: utopia,"['17.13.12', '17.14.12', '17.15.12', '17.16.12', '17.17.12', '17.18.12', '17.19.12', '17.20.12', '17.21.12', '17.22.12', '17.23.12']",11,10
dodie - In The Middle,"['17.16.12', '17.17.12', '17.18.12', '17.19.12', '17.20.12', '17.21.12', '17.22.12', '17.23.12', '17.24.12', '17.25.12', '17.26.12', '17.27.12', '17.28.12', '17.29.12', '17.30.12', '17.31.12', '18.01.01', '18.02.01', '18.03.01', '18.04.01']",20,10
dodie - Secret For The Mad,"['18.27.01', '18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.02.02', '18.03.02', '18.04.02', '18.05.02', '18.06.02', '18.07.02', '18.08.02', '18.09.02', '18.10.02', '18.11.02', '18.12.02', '18.13.02', '18.14.02', '18.15.02', '18.16.02', '18.17.02', '18.18.02', '18.19.02']",24,10
dodie - Vevo Real Guides: dodie in Belfast - Sponsored by Tourism Ireland,['17.14.11'],1,10
dodie Party Tattoos Official Lyrics & Meaning | Verified,"['18.21.02', '18.22.02', '18.23.02', '18.24.02', '18.25.02', '18.26.02', '18.27.02', '18.28.02', '18.01.03', '18.02.03', '18.03.03', '18.04.03', '18.05.03', '18.06.03']",14,10
grandson - Thoughts and Prayers,"['18.06.04', '18.07.04', '18.14.04', '18.15.04', '18.16.04', '18.17.04', '18.18.04', '18.19.04', '18.20.04', '18.21.04', '18.22.04', '18.23.04', '18.24.04', '18.25.04', '18.26.04', '18.27.04', '18.28.04']",17,10
iKON - ‘고무줄다리기 (RUBBER BAND)’ DANCE PRACTICE VIDEO (MOVING VER.),"['18.10.03', '18.11.03', '18.12.03', '18.13.03', '18.14.03', '18.15.03', '18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03', '18.21.03', '18.22.03', '18.23.03', '18.24.03', '18.25.03', '18.26.03', '18.27.03', '18.28.03', '18.29.03', '18.30.03', '18.31.03', '18.01.04', '18.02.04', '18.03.04', '18.04.04', '18.05.04', '18.06.04', '18.07.04']",29,10
iKON - ‘사랑을 했다(LOVE SCENARIO)’ M/V,"['18.26.01', '18.27.01', '18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.02.02', '18.03.02', '18.04.02', '18.05.02', '18.06.02', '18.07.02', '18.08.02', '18.09.02', '18.10.02', '18.11.02', '18.12.02', '18.13.02', '18.14.02', '18.15.02', '18.16.02', '18.17.02', '18.18.02', '18.19.02', '18.20.02', '18.21.02', '18.22.02', '18.23.02']",29,10
j-hope 'Airplane' MV,"['18.07.03', '18.08.03', '18.09.03', '18.10.03', '18.11.03', '18.12.03', '18.13.03', '18.14.03', '18.15.03', '18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03', '18.21.03', '18.22.03', '18.23.03', '18.24.03', '18.25.03', '18.26.03', '18.27.03', '18.28.03', '18.29.03', '18.30.03', '18.31.03', '18.01.04', '18.02.04', '18.03.04', '18.04.04', '18.05.04']",30,10
j-hope 'Daydream (백일몽)' MV,"['18.02.03', '18.03.03', '18.04.03', '18.05.03', '18.06.03']",5,10
the fall the man whose head expanded,"['18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.02.02', '18.03.02']",7,10
vacation alone... what's that like,"['17.05.12', '17.06.12', '17.07.12', '17.08.12', '17.09.12', '17.10.12', '17.11.12', '17.12.12', '17.13.12', '17.14.12', '17.15.12']",11,10
“Mystery of Love” by Sufjan Stevens from the Call Me By Your Name Soundtrack,"['18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01', '18.12.01', '18.13.01', '18.14.01', '18.15.01', '18.16.01', '18.17.01', '18.18.01']",12,10
米津玄師 MV「春雷」Shunrai,"['17.13.12', '17.14.12', '17.15.12', '17.16.12']",4,10
러블리즈 (Lovelyz) - 종소리 (Twinkle) MV,['17.16.11'],1,10
민경훈 (Min Kyung Hoon) X 김희철 (Kim Hee Chul) - 후유증 (Falling Blossoms) MV,"['18.19.02', '18.20.02', '18.21.02', '18.22.02', '18.23.02', '18.24.02', '18.25.02', '18.26.02', '18.27.02', '18.28.02', '18.01.03', '18.02.03', '18.03.03', '18.04.03', '18.05.03', '18.06.03']",16,10
블락비 (Block B) - Shall We Dance MV,"['17.14.11', '17.15.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11']",6,10
블락비 (Block B) - 떠나지마요 (Don't Leave) Official Music Video,"['18.12.01', '18.13.01', '18.14.01', '18.15.01', '18.16.01', '18.17.01', '18.18.01']",7,10
빅스(VIXX) - '향 (Scentist)' Official M/V,"['18.19.04', '18.20.04', '18.21.04', '18.22.04', '18.23.04', '18.24.04', '18.25.04', '18.26.04', '18.27.04', '18.28.04', '18.29.04', '18.30.04', '18.01.05', '18.02.05', '18.03.05', '18.04.05', '18.05.05', '18.06.05', '18.07.05', '18.08.05', '18.09.05', '18.10.05', '18.11.05', '18.12.05', '18.13.05', '18.14.05', '18.16.05', '18.17.05', '18.18.05', '18.19.05', '18.20.05', '18.21.05', '18.22.05', '18.23.05']",34,10
에릭남 (Eric Nam) - 솔직히 (Honestly…) MV,"['18.14.04', '18.15.04', '18.16.04', '18.17.04', '18.18.04', '18.19.04', '18.20.04', '18.21.04', '18.22.04', '18.23.04', '18.24.04', '18.25.04', '18.26.04', '18.27.04', '18.28.04', '18.29.04', '18.30.04', '18.01.05', '18.02.05', '18.03.05', '18.04.05', '18.05.05', '18.06.05', '18.07.05', '18.08.05', '18.09.05', '18.10.05', '18.11.05', '18.12.05', '18.13.05', '18.14.05']",31,10
여자친구 GFRIEND - 밤 (Time For The Moon Night) M/V,"['18.01.05', '18.02.05', '18.03.05', '18.04.05', '18.05.05', '18.06.05', '18.07.05', '18.08.05', '18.09.05', '18.10.05']",10,10
청하 (CHUNGHA) - Roller Coaster MV,"['18.18.01', '18.19.01', '18.20.01', '18.21.01', '18.22.01', '18.23.01', '18.24.01', '18.25.01', '18.26.01', '18.27.01', '18.28.01', '18.29.01', '18.06.02', '18.07.02']",14,10
#21 How to go FAST!!! Coaching famous youtuber MIKE BOYD,"['17.14.11', '17.15.11', '17.16.11']",3,17
(DAAAMN!) MIKE TYSON THROWS WATER ON DON KING; EXPLAINS WHY BAD BLOOD STILL: HE REALLY DID ME IN,"['18.12.06', '18.13.06', '18.14.06']",3,17
*INSANE* I SPENT THE NIGHT IN A SKI CENTRE!,"['17.14.11', '17.15.11', '17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11']",7,17
14/1/18 Tottenham Hotspur 360 Birds Eye View,"['18.16.01', '18.17.01', '18.18.01', '18.19.01', '18.20.01', '18.21.01', '18.22.01', '18.23.01', '18.24.01', '18.25.01']",10,17
2 wingsuit flyers BASE jump into a plane in mid-air. | A Door In The Sky,"['17.30.11', '17.01.12', '17.02.12', '17.03.12', '17.04.12', '17.05.12', '17.06.12', '17.07.12', '17.08.12', '17.09.12', '17.10.12', '17.11.12']",12,17
2017-18 Telenet UCI Cyclo-cross World Cup – Zeven (GER) Men Elite,"['17.02.12', '17.03.12', '17.04.12', '17.05.12', '17.06.12']",5,17
"450SX Class Official Highlights - 2018 Round #3: Anaheim, CA","['18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02']",5,17
450SX Class Official Highlights - Houston - 2018,"['18.15.01', '18.16.01', '18.17.01', '18.18.01', '18.19.01', '18.20.01', '18.21.01']",7,17
450SX Class Official Highlights - Second Round in Anaheim - Race Day LIVE 2018,"['18.22.01', '18.23.01', '18.24.01', '18.25.01', '18.26.01', '18.27.01']",6,17
ARROWS CHALLENGE! | Lunar New Year Challenge 3,"['18.18.02', '18.19.02', '18.20.02']",3,17
Adam Silver on secretive All-Star draft format: It could be revisited | The Jump | ESPN,"['18.16.02', '18.17.02', '18.18.02', '18.19.02', '18.20.02', '18.21.02', '18.22.02', '18.23.02', '18.24.02', '18.25.02', '18.26.02']",11,17
Allen Iverson tells Stephen A. Smith he trusts 'The Process' | First Take | ESPN,"['18.25.04', '18.26.04', '18.27.04', '18.28.04', '18.29.04', '18.30.04', '18.01.05', '18.02.05', '18.03.05', '18.04.05']",10,17
"An ominous force is coming soon to NXT: WWE NXT, Dec. 6, 2017","['17.08.12', '17.09.12', '17.10.12', '17.11.12', '17.12.12', '17.13.12']",6,17
Andrés Iniesta substituted for the final time in an FC Barcelona shirt,"['18.22.05', '18.23.05', '18.24.05', '18.25.05', '18.26.05', '18.27.05', '18.28.05', '18.29.05', '18.30.05', '18.31.05']",10,17
Anthony Davis opens up in one-on-one interview with Rachel Nichols | The Jump | ESPN,['18.01.03'],1,17
"Arron Afflalo throws a punch, Nemanja Bjelica puts Afflalo in headlock during Wolves-Magic | ESPN","['18.19.01', '18.20.01', '18.21.01', '18.22.01', '18.23.01']",5,17
Artem Lobov and Khabib Nurmagomedov Confrontation Ahead Of UFC 223',"['18.04.04', '18.05.04', '18.06.04', '18.07.04', '18.14.04', '18.15.04', '18.16.04']",7,17
"At home with... Gini Wijnaldum | Primark socks, Big Shaq and scousers with 'Vuj'","['17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11', '17.25.11', '17.26.11', '17.27.11', '17.28.11', '17.29.11']",12,17
Barça lands in Bilbao ahead of the game against  Eibar,"['18.19.02', '18.20.02', '18.21.02']",3,17
Bellator 192: Scott Coker and Jon Slusser Post-Fight Press Conference - MMA Fighting,['18.22.01'],1,17
"Benches clear twice between Yankees, Red Sox","['18.10.05', '18.11.05', '18.12.05', '18.13.05', '18.14.05', '18.16.05', '18.17.05']",7,17
Best bikes in the world: Cotic Soul,"['17.19.12', '17.20.12', '17.21.12', '17.22.12', '17.23.12', '17.24.12', '17.25.12', '17.26.12', '17.27.12', '17.28.12', '17.29.12', '17.30.12']",12,17
BikePark Wales #rideityourway,"['17.27.11', '17.28.11', '17.29.11', '17.30.11', '17.01.12', '17.02.12', '17.03.12', '17.04.12', '17.05.12']",9,17
Birth of Messi's 3rd son evokes congratulations at training session,"['18.15.03', '18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03']",6,17
"Bobby Lashley ends Sami Zayn's disrespectful hoax: Raw, May 21, 2018","['18.29.05', '18.30.05', '18.31.05', '18.01.06']",4,17
"Braun Strowman pulls part of the Raw set down on top of Kane and Brock Lesnar: Raw, Jan. 8, 2018","['18.18.01', '18.19.01', '18.20.01', '18.21.01']",4,17
Brazil 0-2 England (1984),"['17.14.11', '17.15.11', '17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11']",7,17
Brian Windhorst on LeBron's free agency: 'Everything is on the table' | The Jump | ESPN,"['18.09.06', '18.10.06', '18.11.06', '18.12.06', '18.13.06', '18.14.06']",6,17
CAN BABIES DO GYMNASTICS?  **World Record**,"['17.14.11', '17.15.11', '17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11']",11,17
"CM Punk Talks Winning WWE Lawsuit, UFC 225, Possible Return To Wrestling And More","['18.12.06', '18.13.06', '18.14.06']",3,17
"CRISTIANO RONALDO E FRED, O GRANDE ENCONTRO","['18.27.02', '18.28.02', '18.01.03', '18.02.03', '18.03.03', '18.04.03', '18.05.03', '18.06.03', '18.07.03', '18.08.03', '18.09.03', '18.10.03', '18.11.03', '18.12.03', '18.13.03', '18.14.03', '18.15.03', '18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03', '18.21.03', '18.22.03', '18.23.03', '18.24.03', '18.25.03', '18.26.03', '18.27.03', '18.28.03', '18.29.03', '18.30.03', '18.31.03', '18.01.04', '18.02.04', '18.03.04']",36,17
Candide Thovex - quattro 2,"['18.23.01', '18.24.01', '18.25.01', '18.26.01', '18.27.01', '18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.02.02', '18.03.02', '18.04.02', '18.05.02', '18.06.02', '18.07.02', '18.08.02', '18.09.02', '18.10.02', '18.11.02', '18.12.02', '18.13.02', '18.14.02', '18.15.02', '18.16.02']",25,17
Carson Wentz Gets Injured Vs Rams Torn ACL,"['17.13.12', '17.14.12', '17.15.12', '17.16.12', '17.17.12', '17.18.12', '17.19.12', '17.20.12', '17.21.12', '17.22.12', '17.23.12', '17.24.12', '17.25.12']",13,17
"Cena vs. Styles - If Cena wins, he's in WWE Title match at Fastlane: SmackDown LIVE, Feb. 28, 2017","['18.02.03', '18.03.03', '18.04.03', '18.05.03', '18.06.03', '18.07.03', '18.08.03', '18.09.03']",8,17
Champions League Final 2018 • Real Madrid vs Liverpool 3-1 • Kiev All Goals Highlights Lego Football,"['18.31.05', '18.01.06', '18.02.06', '18.03.06', '18.04.06', '18.05.06', '18.06.06', '18.07.06', '18.08.06', '18.09.06', '18.10.06', '18.11.06', '18.12.06', '18.13.06', '18.14.06']",15,17
"Charlotte Flair & Carmella sign contract for their match at Backlash: SmackDown LIVE, April 24, 2018",['18.02.05'],1,17
"Charlotte Flair, Asuka & Becky Lynch vs. Carmella & The IIconics: SmackDown LIVE, May 1, 2018","['18.03.05', '18.04.05', '18.05.05', '18.06.05', '18.07.05', '18.08.05', '18.09.05', '18.10.05', '18.11.05', '18.12.05', '18.13.05', '18.14.05', '18.14.05', '18.15.05', '18.15.05']",15,17
Coutinho works with the ball at Ciutat Esportiva,"['18.20.01', '18.21.01', '18.22.01', '18.23.01']",4,17
Craziest sitter miss ever Gintra Šiauliai - Barcelona with commentary | Champions League,"['17.14.11', '17.15.11', '17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11']",9,17
Daniel Cormier Sets Hard Date in 2019 for Retirement from MMA,"['18.28.01', '18.29.01', '18.30.01', '18.31.01', '18.01.02', '18.02.02', '18.03.02']",7,17
Danny MacAskill vs The Munros,"['17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11', '17.25.11', '17.26.11', '17.27.11']",12,17
Did Joel Embiid Just Turn Down Rihanna on National TV?,"['18.21.01', '18.22.01', '18.23.01', '18.24.01', '18.25.01', '18.26.01', '18.27.01', '18.28.01']",8,17
Donald Glover is Still Retiring Childish Gambino,"['18.31.01', '18.01.02', '18.02.02', '18.03.02', '18.04.02', '18.05.02', '18.06.02', '18.07.02', '18.08.02', '18.09.02', '18.10.02']",11,17
"Dustin Rhodes pays tribute to Dusty Rhodes against Dash Wilder at Starrcade: Nov. 25, 2017","['17.27.11', '17.28.11', '17.29.11', '17.30.11', '17.01.12', '17.02.12', '17.03.12', '17.04.12', '17.05.12', '17.06.12', '17.07.12']",11,17
Dwyane Wade Trash Talks Allen Iverson and Kevin Hart After Staring Them Down! Heat vs Sixers,"['18.18.04', '18.19.04', '18.20.04', '18.21.04', '18.22.04', '18.23.04', '18.24.04', '18.25.04', '18.26.04', '18.27.04', '18.28.04', '18.29.04']",12,17
Dwyane Wade: 'Thank Kevin Hart' for my performance vs. 76ers | SportsCenter | ESPN,"['18.18.04', '18.19.04']",2,17
"Eric Cantona Interview; Mourinho, Evra & Management!","['17.24.11', '17.25.11', '17.26.11', '17.27.11', '17.28.11', '17.29.11', '17.30.11', '17.01.12', '17.02.12', '17.03.12', '17.04.12', '17.05.12']",12,17
FLOYD MAYWEATHER KILLS UFC TALK; DENIES DANA WHITE CLAIM: I'M NOT DOING IT,"['17.21.12', '17.22.12', '17.23.12', '17.24.12', '17.25.12', '17.26.12', '17.27.12', '17.28.12', '17.29.12', '17.30.12', '17.31.12', '18.01.01', '18.02.01', '18.03.01', '18.04.01', '18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01']",20,17
Fergie Performs The U.S. National Anthem / 2018 NBA All-Star Game,"['18.19.02', '18.20.02', '18.21.02', '18.22.02', '18.23.02', '18.24.02', '18.25.02', '18.26.02', '18.27.02', '18.28.02', '18.01.03', '18.02.03', '18.03.03', '18.04.03', '18.05.03', '18.06.03', '18.07.03', '18.08.03', '18.09.03', '18.10.03', '18.11.03', '18.12.03', '18.13.03', '18.14.03', '18.15.03', '18.16.03', '18.17.03', '18.18.03', '18.19.03', '18.20.03', '18.21.03', '18.22.03', '18.23.03', '18.24.03', '18.25.03', '18.26.03', '18.27.03']",37,17
Fifa World Cup 2018 launch trailer - BBC Sport,"['18.23.05', '18.24.05', '18.25.05', '18.26.05', '18.27.05', '18.28.05', '18.29.05', '18.30.05', '18.31.05', '18.01.06', '18.02.06', '18.03.06']",12,17
First Ever Mountain Bike Descent of Corbet's Couloir,"['17.30.11', '17.01.12', '17.02.12', '17.03.12', '17.04.12', '17.05.12', '17.06.12', '17.07.12', '17.08.12', '17.09.12', '17.10.12', '17.11.12']",12,17
Floyd Mayweather Tells Us How Tyron Woodley Will Make Him A UFC Fighter | The Hollywood Beatdown,"['18.17.03', '18.18.03', '18.19.03']",3,17
Fulham 1 Birmingham City 0 | Building Confidence | Fulham football club,"['17.12.12', '17.13.12', '17.14.12', '17.15.12', '17.16.12', '17.17.12', '17.18.12', '17.19.12', '17.20.12', '17.21.12', '17.22.12', '17.23.12', '17.24.12', '17.25.12']",14,17
GSP and Tyron Woodley Talk About Their Potential Super Fight | The Hollywood Beatdown,"['17.14.11', '17.15.11', '17.16.11']",3,17
GYMNASTICS MEETS CHEERLEADING!,"['17.15.12', '17.16.12', '17.17.12', '17.18.12', '17.19.12']",5,17
Game Of Stairs (Enduro Edition) |SickSeries#31,"['17.15.11', '17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11']",8,17
Game of Zones - S5E7: NBA 1K,['18.25.05'],1,17
Goals from Salford City vs Class of 92 and Friends at The Peninsula Stadium!,"['17.14.11', '17.15.11', '17.16.11', '17.17.11', '17.18.11', '17.19.11', '17.20.11', '17.21.11', '17.22.11', '17.23.11', '17.24.11', '17.25.11', '17.26.11', '17.27.11']",14,17
GraceFitUk Vs Nile Wilson **Celebrity Gymnastics**,"['17.08.12', '17.09.12', '17.10.12', '17.11.12', '17.12.12', '17.13.12', '17.14.12']",7,17
HIGHLIGHTS: MK Dons U18s 1-0 Cardiff City U18s,"['17.15.12', '17.16.12', '17.17.12', '17.18.12', '17.19.12', '17.20.12', '17.21.12', '17.22.12', '17.23.12', '17.24.12', '17.25.12', '17.26.12', '17.27.12', '17.28.12']",14,17
"Hideo Itami vs. Gentleman Jack Gallagher: WWE 205 Live, Dec. 26, 2017","['17.30.12', '17.31.12', '18.01.01', '18.02.01', '18.03.01', '18.04.01', '18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01']",11,17
"Hideo Itami vs. The Brian Kendrick: Raw, Dec. 25, 2017","['17.28.12', '17.29.12']",2,17
Holly Holm vs Cris Cyborg Breakdown | HIGHLIGHTS | UFC 219,"['18.01.01', '18.02.01']",2,17
Holly Holm vs Cris Cyborg | HIGHLIGHTS | UFC 219,"['18.03.01', '18.04.01', '18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01', '18.12.01', '18.13.01', '18.14.01', '18.15.01', '18.16.01']",12,17
Home Radio Broadcasters Freak Out on Stefon Diggs Walk-Off Minneapolis Miracle TD! | NFL Highlights,"['18.22.01', '18.23.01', '18.24.01', '18.25.01', '18.26.01']",5,17
Inside the NBA | Charles Barkley thanks trump for the tax cut and says he’s buying a new Rolex 😂😂,"['17.24.12', '17.25.12', '17.26.12', '17.27.12', '17.28.12', '17.29.12', '17.30.12', '17.31.12', '18.01.01', '18.02.01', '18.03.01', '18.04.01', '18.05.01', '18.06.01', '18.07.01', '18.08.01', '18.09.01']",17,17
